projects,slice,psnr-rec-#1,ssim-rec-#1,mse-rec-#1,psnr-rec-#2,ssim-rec-#2,mse-rec-#2
mcVFA-af8-simple-CGSENSE,0,24.62793757080016,0.6125604991736822,1.105185447158874e-06,27.94305961164362,0.7727395508115887,2.68498524746974e-06
mcVFA-af8-simple-CGSENSE,1,24.694407447728253,0.6172890770375974,1.0883991308219265e-06,28.198946186152657,0.776957146230042,2.5313561309303623e-06
mcVFA-af8-simple-CGSENSE,2,24.507028108541906,0.6152054357692568,1.136386572397896e-06,28.064136319005023,0.7737554112517834,2.6111642910109367e-06
mcVFA-af8-simple-CGSENSE,3,24.15571059830522,0.6119370841272153,1.2321337408138788e-06,27.683591057618663,0.7692555438943506,2.8502879558800487e-06
mcVFA-af8-simple-CGSENSE,4,24.123946468428862,0.6129153227386269,1.2411785519361729e-06,27.533281970829222,0.7692831135780476,2.9506632017728407e-06
mcVFA-af8-simple-CGSENSE,5,24.197162119761074,0.6090427207447328,1.2204295671836007e-06,27.46330644590666,0.7680914375189691,2.9985908440721687e-06
mcVFA-af8-simple-CGSENSE,6,24.510814543047907,0.6089850664486084,1.135396246354503e-06,27.618245401951576,0.7747686975440383,2.893498731282307e-06
mcVFA-af8-simple-CGSENSE,7,24.716962145064233,0.6167522994392687,1.0827612868524739e-06,27.737966708094305,0.7829536378640178,2.8148238016001415e-06
mcVFA-af8-simple-CGSENSE,8,24.701682034159415,0.6132697566904984,1.0865776403079508e-06,27.633821557606314,0.7808845454221964,2.8831398140027886e-06
mcVFA-af8-simple-CGSENSE,9,24.7995683388545,0.6123896566732573,1.062360979631194e-06,27.578283993077733,0.7806398177290782,2.920246060966747e-06
mcVFA-af8-simple-CGSENSE,10,24.77026441384199,0.6076712687419187,1.0695534911064897e-06,27.765058258225043,0.7800527151896041,2.7973192118224688e-06
mcVFA-af8-simple-CGSENSE,11,24.672780201502093,0.6053364987470242,1.0938326795439934e-06,27.79010759808112,0.7779994879813791,2.7812311600428075e-06
mcVFA-af8-simple-CGSENSE,12,24.727788576948086,0.6067512803660556,1.0800654308695812e-06,27.760858646317743,0.7772053646765947,2.800025413307594e-06
mcVFA-af8-simple-CGSENSE,13,24.755472496609173,0.6049393588817212,1.0732024975368404e-06,27.639237869743475,0.7745992035966516,2.8795461730624083e-06
mcVFA-af8-simple-CGSENSE,14,24.61426972776621,0.6020207350145336,1.1086691529271775e-06,27.67133948127235,0.775276730156064,2.8583401672221953e-06
mcVFA-af8-simple-CGSENSE,15,24.621499355847632,0.5987683353372524,1.1068250387324952e-06,27.67917316741184,0.7720062379388809,2.853189016605029e-06
mcVFA-af8-simple-CGSENSE,16,24.680922021710465,0.5978513411104605,1.0917839290414122e-06,27.660714992230766,0.7652311165094674,2.865341230062768e-06
mcVFA-af8-simple-CGSENSE,17,24.549200274711552,0.5899388157237068,1.1254051059950143e-06,27.62761026356766,0.7609592296923697,2.8872661914647324e-06
mcVFA-af8-simple-CGSENSE,18,24.51827694673176,0.5924621850247048,1.133447085521766e-06,27.73656704626412,0.7624372792398035,2.81573102256516e-06
mcVFA-af8-simple-CGSENSE,19,24.533587097661197,0.589331010040442,1.129458382820303e-06,27.76479202992939,0.762307657915324,2.797490651573753e-06
mcVFA-af8-simple-CGSENSE,20,24.559959983368714,0.5917557283885763,1.122620460591861e-06,27.667482204957125,0.7611419162201285,2.860879931176896e-06
mcVFA-af8-simple-CGSENSE,21,24.535736457783127,0.5920049895272295,1.1288996120129013e-06,27.577954796515506,0.7616866504217983,2.9204675229266286e-06
mcVFA-af8-simple-CGSENSE,22,24.455226650463985,0.5892414695862628,1.1500222854010644e-06,27.481081338372203,0.7594732030150593,2.9863431336707436e-06
mcVFA-af8-simple-CGSENSE,23,24.43919473385671,0.5877438076904595,1.1542754236870678e-06,27.46458848897179,0.7564432897414565,2.997705678353668e-06
mcVFA-af8-simple-CGSENSE,24,24.392331533148184,0.5865868790197931,1.166798369922617e-06,27.491973137946935,0.7599010923524498,2.9788627671223367e-06
mcVFA-af8-simple-CGSENSE,25,24.439807749909107,0.59157520093015,1.1541125104486127e-06,27.32415598466322,0.7587631473205686,3.096223281318089e-06
mcVFA-af8-simple-CGSENSE,26,24.35252362219358,0.590296279395639,1.177542458208336e-06,27.26716623642354,0.7590207166661433,3.1371205295727123e-06
mcVFA-af8-simple-CGSENSE,27,24.419461807801945,0.5908552221431744,1.15953207568964e-06,27.2694357721571,0.7599183652164936,3.1354816201201174e-06
mcVFA-af8-simple-CGSENSE,28,24.423619561402916,0.5916912741787247,1.158422492153477e-06,27.340415382564146,0.7625809194537551,3.084652689722134e-06
mcVFA-af8-simple-CGSENSE,29,24.404146701624082,0.5900119798499622,1.1636282124527497e-06,27.376373481923043,0.7639286870667339,3.0592184430133784e-06
mcVFA-af8-simple-CGSENSE,30,24.496658481793617,0.5920870192779284,1.1391032330720918e-06,27.436267780778486,0.7676014225073456,3.0173180221026996e-06
mcVFA-af8-simple-CGSENSE,31,24.476367445209522,0.5912920583485206,1.1444377605585032e-06,27.363100095107818,0.7664260559954643,3.068582827836508e-06
mcVFA-af8-simple-CGSENSE,32,24.439667303779366,0.5908175410927888,1.1541499134182232e-06,27.292770412034617,0.7639110447508692,3.11867984237324e-06
mcVFA-af8-simple-CGSENSE,33,24.472933252533128,0.5909608626187751,1.1453430488472804e-06,27.33192361015018,0.7635960928791762,3.090690142926178e-06
mcVFA-af8-simple-CGSENSE,34,24.497425510066037,0.5908638270064923,1.1389020073693246e-06,27.379035551038978,0.763847472274363,3.0573439744330244e-06
mcVFA-af8-simple-CGSENSE,35,24.58200278360261,0.5925335719920748,1.1169369145136443e-06,27.373860033443762,0.7634540435438156,3.0609894565714058e-06
mcVFA-af8-simple-CGSENSE,36,24.59665799441558,0.5929334295927137,1.113174221245572e-06,27.302786830179585,0.7628733251725435,3.11149551635026e-06
mcVFA-af8-simple-CGSENSE,37,24.565916071424144,0.5942808926853043,1.1210818229301367e-06,27.283790014378695,0.7616732637357712,3.1251356631400995e-06
mcVFA-af8-simple-CGSENSE,38,24.671040350494614,0.596909324969488,1.094271055990248e-06,27.358883564664424,0.7623499892254472,3.0715634693478933e-06
mcVFA-af8-simple-CGSENSE,39,24.794268432868947,0.5959403562889471,1.0636581464495976e-06,27.379605923947533,0.7611188144560457,3.0569424325221917e-06
mcVFA-af8-simple-CGSENSE,40,24.84342361649841,0.5965450424892456,1.0516871498111868e-06,27.325573966103384,0.7592487438331247,3.0952123779570684e-06
mcVFA-af8-simple-CGSENSE,41,24.769282426648054,0.5977460312688164,1.0697953030103236e-06,27.39772499625856,0.7638383653097153,3.0442151910392568e-06
mcVFA-af8-simple-CGSENSE,42,24.7116177529588,0.6000356784968306,1.0840944923984352e-06,27.244031185508845,0.7642207195604444,3.1538770599581767e-06
mcVFA-af8-simple-CGSENSE,43,24.83041021939784,0.6018330450067916,1.0548430964263389e-06,27.22153186830028,0.7625028634671569,3.1702584237791598e-06
mcVFA-af8-simple-CGSENSE,44,24.927646194401845,0.6014089996512803,1.0314882956663496e-06,27.271779277488697,0.7589962969183326,3.1337901873484952e-06
mcVFA-af8-simple-CGSENSE,45,24.960666066329825,0.6009442292401567,1.0236755088044447e-06,27.369039174807046,0.7595211709701419,3.0643893751403084e-06
mcVFA-af8-simple-CGSENSE,46,25.001668703113964,0.6018164265381191,1.0140562380911433e-06,27.330992260275412,0.757709714206934,3.091353391937446e-06
mcVFA-af8-simple-CGSENSE,47,25.021704417445648,0.6016113184985458,1.0093888249684824e-06,27.46002782129178,0.7592256982280612,3.0008554858795833e-06
mcVFA-af8-simple-CGSENSE,48,25.023979401888692,0.5995488308805099,1.0088601811730769e-06,27.414474798979178,0.7587411626476646,3.0324968065542635e-06
mcVFA-af8-simple-CGSENSE,49,25.110255766018227,0.603987621855441,9.89016029961931e-07,27.52870171946543,0.7581962530221045,2.9537768568843603e-06
mcVFA-af8-simple-CGSENSE,50,25.02085862815258,0.6001034882543925,1.0095855031977408e-06,27.65667102849308,0.7589971293289661,2.8680105970124714e-06
mcVFA-af8-simple-CGSENSE,51,24.956049852852793,0.5975928876911215,1.0247641739624669e-06,27.783926585534182,0.757730338952899,2.7851924642163794e-06
mcVFA-af8-simple-CGSENSE,52,25.144012226370172,0.6060196135249901,9.813586530071916e-07,27.92386715846188,0.7609496500657201,2.696876890695421e-06
mcVFA-af8-simple-CGSENSE,53,25.035931593217356,0.6032565663098991,1.0060874728878844e-06,28.087123537055746,0.7607921685529351,2.5973799893108662e-06
mcVFA-af8-simple-CGSENSE,54,25.11895640574349,0.6120619494768568,9.8703662843036e-07,28.254992414270852,0.7665429082090854,2.498898538760841e-06
mcVFA-af8-simple-CGSENSE,55,25.13423223672615,0.6133268183733142,9.835709988692543e-07,28.175045142940473,0.7613004632059336,2.5453255148022436e-06
mcVFA-af8-simple-CGSENSE,56,25.13449284713596,0.6137833965545949,9.83511881713639e-07,28.18453702809557,0.7635810501174927,2.539768502174411e-06
mcVFA-af8-simple-CGSENSE,57,25.138256238594685,0.6153524284636565,9.82660026238591e-07,28.089501608270663,0.7651923121733666,2.5959579943446442e-06
mcVFA-af8-simple-CGSENSE,58,25.13131028283243,0.6183338868739121,9.842328836384695e-07,28.013838446406307,0.7674466408096552,2.6415814318170305e-06
mcVFA-af8-simple-CGSENSE,59,25.15289403548392,0.6191877039901884,9.793536719371332e-07,27.945778168861626,0.7684988745288849,2.6833049560082145e-06
mcVFA-af8-simple-CGSENSE,60,25.097368358961525,0.6173129931662231,9.91955175777548e-07,27.82824031005216,0.7696449217460155,2.7569178655539872e-06
mcVFA-af8-simple-CGSENSE,61,25.35675656932274,0.6299471148623675,9.344439604319632e-07,27.785016106016855,0.7775716363617777,2.784493517538067e-06
mcVFA-af8-simple-CGSENSE,62,25.35827319806824,0.6310427023365817,9.34117736051121e-07,27.701216057256012,0.7770998453754783,2.838744194377796e-06
mcVFA-af8-simple-CGSENSE,63,25.530195024385186,0.6400560048640743,8.97861639259645e-07,28.04413310371615,0.7928516789867878,2.6232189611619106e-06
mcVFA-af8-simple-CGSENSE,64,25.51335906092174,0.6433563819866711,9.013490966935933e-07,28.02091003991187,0.791827013761051,2.6372836146038026e-06
mcVFA-af8-simple-CGSENSE,65,25.491230243011827,0.6417797125683441,9.059534704647376e-07,27.90663863919918,0.7889446209743023,2.7075966499978676e-06
mcVFA-af8-simple-CGSENSE,66,25.444986478402896,0.6438316649525525,9.156516398434178e-07,27.79161641056854,0.7879957076188326,2.780265049295849e-06
mcVFA-af8-simple-CGSENSE,67,25.566452653036855,0.656003717348695,8.903969046514248e-07,27.945967864892918,0.7997928745208979,2.6831878585653612e-06
mcVFA-af8-simple-CGSENSE,68,25.47986125594874,0.6562299433703507,9.083281611310667e-07,27.87035017185222,0.800623803855449,2.7303153729008045e-06
mcVFA-af8-simple-CGSENSE,69,25.595489868885615,0.6576026953410424,8.844635317473148e-07,27.84040201126507,0.802427630698204,2.7492083063407335e-06
mcVFA-af8-simple-CGSENSE,70,24.62793757080016,0.6125604991736822,1.105185447158874e-06,27.94305961164362,0.7727395508115887,2.68498524746974e-06
mcVFA-af8-simple-CGSENSE,71,24.694407447728253,0.6172890770375974,1.0883991308219265e-06,28.198946186152657,0.776957146230042,2.5313561309303623e-06
mcVFA-af8-simple-CGSENSE,72,24.507028108541906,0.6152054357692568,1.136386572397896e-06,28.064136319005023,0.7737554112517834,2.6111642910109367e-06
mcVFA-af8-simple-CGSENSE,73,24.15571059830522,0.6119370841272153,1.2321337408138788e-06,27.683591057618663,0.7692555438943506,2.8502879558800487e-06
mcVFA-af8-simple-CGSENSE,74,24.123946468428862,0.6129153227386269,1.2411785519361729e-06,27.533281970829222,0.7692831135780476,2.9506632017728407e-06
mcVFA-af8-simple-CGSENSE,75,24.197162119761074,0.6090427207447328,1.2204295671836007e-06,27.46330644590666,0.7680914375189691,2.9985908440721687e-06
mcVFA-af8-simple-CGSENSE,76,24.510814543047907,0.6089850664486084,1.135396246354503e-06,27.618245401951576,0.7747686975440383,2.893498731282307e-06
mcVFA-af8-simple-CGSENSE,77,24.716962145064233,0.6167522994392687,1.0827612868524739e-06,27.737966708094305,0.7829536378640178,2.8148238016001415e-06
mcVFA-af8-simple-CGSENSE,78,24.701682034159415,0.6132697566904984,1.0865776403079508e-06,27.633821557606314,0.7808845454221964,2.8831398140027886e-06
mcVFA-af8-simple-CGSENSE,79,24.7995683388545,0.6123896566732573,1.062360979631194e-06,27.578283993077733,0.7806398177290782,2.920246060966747e-06
mcVFA-af8-simple-CGSENSE,80,24.77026441384199,0.6076712687419187,1.0695534911064897e-06,27.765058258225043,0.7800527151896041,2.7973192118224688e-06
mcVFA-af8-simple-CGSENSE,81,24.672780201502093,0.6053364987470242,1.0938326795439934e-06,27.79010759808112,0.7779994879813791,2.7812311600428075e-06
mcVFA-af8-simple-CGSENSE,82,24.727788576948086,0.6067512803660556,1.0800654308695812e-06,27.760858646317743,0.7772053646765947,2.800025413307594e-06
mcVFA-af8-simple-CGSENSE,83,24.755472496609173,0.6049393588817212,1.0732024975368404e-06,27.639237869743475,0.7745992035966516,2.8795461730624083e-06
mcVFA-af8-simple-CGSENSE,84,24.61426972776621,0.6020207350145336,1.1086691529271775e-06,27.67133948127235,0.775276730156064,2.8583401672221953e-06
mcVFA-af8-simple-CGSENSE,85,24.621499355847632,0.5987683353372524,1.1068250387324952e-06,27.67917316741184,0.7720062379388809,2.853189016605029e-06
mcVFA-af8-simple-CGSENSE,86,24.680922021710465,0.5978513411104605,1.0917839290414122e-06,27.660714992230766,0.7652311165094674,2.865341230062768e-06
mcVFA-af8-simple-CGSENSE,87,24.549200274711552,0.5899388157237068,1.1254051059950143e-06,27.62761026356766,0.7609592296923697,2.8872661914647324e-06
mcVFA-af8-simple-CGSENSE,88,24.51827694673176,0.5924621850247048,1.133447085521766e-06,27.73656704626412,0.7624372792398035,2.81573102256516e-06
mcVFA-af8-simple-CGSENSE,89,24.533587097661197,0.589331010040442,1.129458382820303e-06,27.76479202992939,0.762307657915324,2.797490651573753e-06
mcVFA-af8-simple-CGSENSE,90,24.559959983368714,0.5917557283885763,1.122620460591861e-06,27.667482204957125,0.7611419162201285,2.860879931176896e-06
mcVFA-af8-simple-CGSENSE,91,24.535736457783127,0.5920049895272295,1.1288996120129013e-06,27.577954796515506,0.7616866504217983,2.9204675229266286e-06
mcVFA-af8-simple-CGSENSE,92,24.455226650463985,0.5892414695862628,1.1500222854010644e-06,27.481081338372203,0.7594732030150593,2.9863431336707436e-06
mcVFA-af8-simple-CGSENSE,93,24.43919473385671,0.5877438076904595,1.1542754236870678e-06,27.46458848897179,0.7564432897414565,2.997705678353668e-06
mcVFA-af8-simple-CGSENSE,94,24.392331533148184,0.5865868790197931,1.166798369922617e-06,27.491973137946935,0.7599010923524498,2.9788627671223367e-06
mcVFA-af8-simple-CGSENSE,95,24.439807749909107,0.59157520093015,1.1541125104486127e-06,27.32415598466322,0.7587631473205686,3.096223281318089e-06
mcVFA-af8-simple-CGSENSE,96,24.35252362219358,0.590296279395639,1.177542458208336e-06,27.26716623642354,0.7590207166661433,3.1371205295727123e-06
mcVFA-af8-simple-CGSENSE,97,24.419461807801945,0.5908552221431744,1.15953207568964e-06,27.2694357721571,0.7599183652164936,3.1354816201201174e-06
mcVFA-af8-simple-CGSENSE,98,24.423619561402916,0.5916912741787247,1.158422492153477e-06,27.340415382564146,0.7625809194537551,3.084652689722134e-06
mcVFA-af8-simple-CGSENSE,99,24.404146701624082,0.5900119798499622,1.1636282124527497e-06,27.376373481923043,0.7639286870667339,3.0592184430133784e-06
mcVFA-af8-simple-CGSENSE,100,24.496658481793617,0.5920870192779284,1.1391032330720918e-06,27.436267780778486,0.7676014225073456,3.0173180221026996e-06
mcVFA-af8-simple-CGSENSE,101,24.476367445209522,0.5912920583485206,1.1444377605585032e-06,27.363100095107818,0.7664260559954643,3.068582827836508e-06
mcVFA-af8-simple-CGSENSE,102,24.439667303779366,0.5908175410927888,1.1541499134182232e-06,27.292770412034617,0.7639110447508692,3.11867984237324e-06
mcVFA-af8-simple-CGSENSE,103,24.472933252533128,0.5909608626187751,1.1453430488472804e-06,27.33192361015018,0.7635960928791762,3.090690142926178e-06
mcVFA-af8-simple-CGSENSE,104,24.497425510066037,0.5908638270064923,1.1389020073693246e-06,27.379035551038978,0.763847472274363,3.0573439744330244e-06
mcVFA-af8-simple-CGSENSE,105,24.58200278360261,0.5925335719920748,1.1169369145136443e-06,27.373860033443762,0.7634540435438156,3.0609894565714058e-06
mcVFA-af8-simple-CGSENSE,106,24.59665799441558,0.5929334295927137,1.113174221245572e-06,27.302786830179585,0.7628733251725435,3.11149551635026e-06
mcVFA-af8-simple-CGSENSE,107,24.565916071424144,0.5942808926853043,1.1210818229301367e-06,27.283790014378695,0.7616732637357712,3.1251356631400995e-06
mcVFA-af8-simple-CGSENSE,108,24.671040350494614,0.596909324969488,1.094271055990248e-06,27.358883564664424,0.7623499892254472,3.0715634693478933e-06
mcVFA-af8-simple-CGSENSE,109,24.794268432868947,0.5959403562889471,1.0636581464495976e-06,27.379605923947533,0.7611188144560457,3.0569424325221917e-06
mcVFA-af8-simple-CGSENSE,110,24.84342361649841,0.5965450424892456,1.0516871498111868e-06,27.325573966103384,0.7592487438331247,3.0952123779570684e-06
mcVFA-af8-simple-CGSENSE,111,24.769282426648054,0.5977460312688164,1.0697953030103236e-06,27.39772499625856,0.7638383653097153,3.0442151910392568e-06
mcVFA-af8-simple-CGSENSE,112,24.7116177529588,0.6000356784968306,1.0840944923984352e-06,27.244031185508845,0.7642207195604444,3.1538770599581767e-06
mcVFA-af8-simple-CGSENSE,113,24.83041021939784,0.6018330450067916,1.0548430964263389e-06,27.22153186830028,0.7625028634671569,3.1702584237791598e-06
mcVFA-af8-simple-CGSENSE,114,24.927646194401845,0.6014089996512803,1.0314882956663496e-06,27.271779277488697,0.7589962969183326,3.1337901873484952e-06
mcVFA-af8-simple-CGSENSE,115,24.960666066329825,0.6009442292401567,1.0236755088044447e-06,27.369039174807046,0.7595211709701419,3.0643893751403084e-06
mcVFA-af8-simple-CGSENSE,116,25.001668703113964,0.6018164265381191,1.0140562380911433e-06,27.330992260275412,0.757709714206934,3.091353391937446e-06
mcVFA-af8-simple-CGSENSE,117,25.021704417445648,0.6016113184985458,1.0093888249684824e-06,27.46002782129178,0.7592256982280612,3.0008554858795833e-06
mcVFA-af8-simple-CGSENSE,118,25.023979401888692,0.5995488308805099,1.0088601811730769e-06,27.414474798979178,0.7587411626476646,3.0324968065542635e-06
mcVFA-af8-simple-CGSENSE,119,25.110255766018227,0.603987621855441,9.89016029961931e-07,27.52870171946543,0.7581962530221045,2.9537768568843603e-06
mcVFA-af8-simple-CGSENSE,120,25.02085862815258,0.6001034882543925,1.0095855031977408e-06,27.65667102849308,0.7589971293289661,2.8680105970124714e-06
mcVFA-af8-simple-CGSENSE,121,24.956049852852793,0.5975928876911215,1.0247641739624669e-06,27.783926585534182,0.757730338952899,2.7851924642163794e-06
mcVFA-af8-simple-CGSENSE,122,25.144012226370172,0.6060196135249901,9.813586530071916e-07,27.92386715846188,0.7609496500657201,2.696876890695421e-06
mcVFA-af8-simple-CGSENSE,123,25.035931593217356,0.6032565663098991,1.0060874728878844e-06,28.087123537055746,0.7607921685529351,2.5973799893108662e-06
mcVFA-af8-simple-CGSENSE,124,25.11895640574349,0.6120619494768568,9.8703662843036e-07,28.254992414270852,0.7665429082090854,2.498898538760841e-06
mcVFA-af8-simple-CGSENSE,125,25.13423223672615,0.6133268183733142,9.835709988692543e-07,28.175045142940473,0.7613004632059336,2.5453255148022436e-06
mcVFA-af8-simple-CGSENSE,126,25.13449284713596,0.6137833965545949,9.83511881713639e-07,28.18453702809557,0.7635810501174927,2.539768502174411e-06
mcVFA-af8-simple-CGSENSE,127,25.138256238594685,0.6153524284636565,9.82660026238591e-07,28.089501608270663,0.7651923121733666,2.5959579943446442e-06
mcVFA-af8-simple-CGSENSE,128,25.13131028283243,0.6183338868739121,9.842328836384695e-07,28.013838446406307,0.7674466408096552,2.6415814318170305e-06
mcVFA-af8-simple-CGSENSE,129,25.15289403548392,0.6191877039901884,9.793536719371332e-07,27.945778168861626,0.7684988745288849,2.6833049560082145e-06
mcVFA-af8-simple-CGSENSE,130,25.097368358961525,0.6173129931662231,9.91955175777548e-07,27.82824031005216,0.7696449217460155,2.7569178655539872e-06
mcVFA-af8-simple-CGSENSE,131,25.35675656932274,0.6299471148623675,9.344439604319632e-07,27.785016106016855,0.7775716363617777,2.784493517538067e-06
mcVFA-af8-simple-CGSENSE,132,25.35827319806824,0.6310427023365817,9.34117736051121e-07,27.701216057256012,0.7770998453754783,2.838744194377796e-06
mcVFA-af8-simple-CGSENSE,133,25.530195024385186,0.6400560048640743,8.97861639259645e-07,28.04413310371615,0.7928516789867878,2.6232189611619106e-06
mcVFA-af8-simple-CGSENSE,134,25.51335906092174,0.6433563819866711,9.013490966935933e-07,28.02091003991187,0.791827013761051,2.6372836146038026e-06
